ID_Cliente,Primeiro Nome,Sobrenome,Data Nascimento,Estado Civil,Genero,Educacao,ID_Cidade
5339,Brianna,Rivera,1-12-1976,Solteiro(a),Feminino,Ensino Médio,30
5340,Stephanie,Hernandez,11-6-1975,Solteiro(a),Feminino,Ensino Médio,14
5341,Adrian,Peterson,4-16-1975,Solteiro(a),Masculino,Ensino Médio,13
5342,Luke,Washington,2-10-1980,Casado(a),Masculino,Ensino Médio,7
5343,Carl,Tang,9-25-1980,Solteiro(a),Masculino,Ensino Médio,24
5344,Christy,Liang,11-3-1937,Casado(a),Feminino,Pós-graduação,16
5345,Aaron,Jenkins,9-2-1979,Solteiro(a),Masculino,Ensino Fundamental,17
5346,Carson,Griffin,2-11-1979,Solteiro(a),Masculino,Ensino Fundamental,27
5347,Morgan,Patterson,6-16-1978,Solteiro(a),Feminino,Ensino Fundamental,7
5348,Juan,Bailey,10-6-1978,Casado(a),Masculino,Ensino Médio,28
5349,Allison,Torres,2-16-1978,Casado(a),Feminino,Ensino Médio,13
5350,Samantha,Rodriguez,6-24-1978,Casado(a),Feminino,Ensino Médio,8
5351,Samuel,Nelson,8-22-1978,Solteiro(a),Masculino,Ensino Médio,4
5352,Alex,Sanders,12-11-1978,Casado(a),Masculino,Ensino Médio,16
5353,Ramon,Li,5-14-1938,Casado(a),Masculino,Mestrado,17
5354,Alvin,Xu,3-18-1977,Solteiro(a),Masculino,Ensino Médio,1
5355,Fernando,Coleman,10-24-1977,Casado(a),Masculino,Ensino Médio,28
5356,Erika,Dominguez,10-11-1979,Solteiro(a),Feminino,Ensino Fundamental,7
5357,Luis,Chen,2-16-1979,Solteiro(a),Masculino,Ensino Fundamental,11
5358,Victoria,Williams,12-4-1979,Solteiro(a),Feminino,Ensino Médio,8
5359,Tonya,Black,12-10-1939,Casado(a),Feminino,Pós-graduação,12
5360,Martha,Lu,9-2-1939,Casado(a),Feminino,Ensino Superior,22
5361,Meghan,Torres,10-12-1941,Casado(a),Feminino,Mestrado,15
5362,Evelyn,Subram,4-15-1941,Casado(a),Feminino,Mestrado,11
5363,Alfredo,Serrano,11-22-1943,Solteiro(a),Masculino,Mestrado,20
5364,Curtis,Cai,7-25-1943,Solteiro(a),Masculino,Ensino Superior,30
5365,Ariana,Howard,6-15-1976,Solteiro(a),Feminino,Ensino Médio,1
5366,Adrienne,Vazquez,11-6-1966,Solteiro(a),Feminino,Mestrado,10
5367,Sarah,Diaz,7-11-1966,Solteiro(a),Feminino,Mestrado,25
5368,Cameron,Harris,10-12-1966,Casado(a),Masculino,Ensino Superior,13
5369,Sebastian,Cooper,11-9-1966,Casado(a),Masculino,Ensino Superior,2
5370,Timothy,Brooks,11-28-1966,Solteiro(a),Masculino,Ensino Superior,6
5371,Jose,Hall,1-25-1966,Casado(a),Masculino,Ensino Superior,7
5372,Dalton,Williams,7-5-1966,Casado(a),Masculino,Ensino Superior,11
5373,Anna,Patterson,8-10-1969,Casado(a),Feminino,Ensino Superior,16
5374,Noah,Robinson,9-16-1969,Solteiro(a),Masculino,Ensino Superior,5
5375,Jon,Ma,3-23-1969,Casado(a),Masculino,Ensino Superior,17
5376,Jacqueline,Peterson,9-19-1969,Casado(a),Feminino,Ensino Superior,31
5377,Frederick,Gonzalez,4-15-1965,Solteiro(a),Masculino,Mestrado,19
5378,Carlos,Cooper,7-15-1965,Solteiro(a),Masculino,Mestrado,13
5379,Charles,Davis,7-5-1965,Solteiro(a),Masculino,Mestrado,12
5380,Anna,White,9-1-1965,Solteiro(a),Feminino,Mestrado,31
5381,Luis,Butler,2-10-1965,Solteiro(a),Masculino,Mestrado,7
5382,Courtney,Parker,4-24-1965,Solteiro(a),Feminino,Mestrado,27
5383,Dakota,Bryant,10-1-1965,Solteiro(a),Masculino,Mestrado,22
5384,Mason,Cook,2-12-1965,Solteiro(a),Masculino,Ensino Superior,24
5385,Brittany,Long,10-9-1964,Solteiro(a),Feminino,Mestrado,28
5386,Daniel,Weisman,9-16-1964,Solteiro(a),Masculino,Mestrado,23
5387,Abigail,Simmons,5-12-1964,Solteiro(a),Feminino,Mestrado,29
5388,Ramon,Liu,9-15-1964,Casado(a),Masculino,Mestrado,8
5389,Chloe,Smith,6-10-1923,Casado(a),Feminino,Ensino Fundamental,12
5390,Miranda,Coleman,2-4-1964,Solteiro(a),Feminino,Mestrado,30
5391,Brianna,Price,8-2-1963,Solteiro(a),Feminino,Mestrado,24
5392,Courtney,Young,7-6-1963,Solteiro(a),Feminino,Mestrado,29
5393,Austin,Robinson,3-18-1968,Solteiro(a),Masculino,Mestrado,30
5394,Samantha,Alexander,2-21-1963,Solteiro(a),Feminino,Mestrado,18
5395,Mason,Allen,6-13-1963,Casado(a),Masculino,Mestrado,10
5396,Alfredo,Blanco,6-27-1974,Casado(a),Masculino,Mestrado,9
5397,Dennis,Chen,9-9-1974,Casado(a),Masculino,Mestrado,26
5398,Roberto,Munoz,6-13-1972,Solteiro(a),Masculino,Ensino Fundamental,23
5399,Tabitha,Torres,6-19-1972,Solteiro(a),Feminino,Ensino Fundamental,17
5400,Gilbert,Zhang,3-25-1973,Casado(a),Masculino,Mestrado,27
5401,Cara,He,7-25-1973,Casado(a),Feminino,Mestrado,24
5402,Jimmy,Serrano,10-19-1973,Casado(a),Masculino,Mestrado,20
5403,Gary,Dominguez,11-7-1972,Solteiro(a),Masculino,Ensino Fundamental,8
5404,Kaitlin,Rana,6-5-1972,Solteiro(a),Feminino,Ensino Fundamental,9
5405,Terry,Deng,2-4-1972,Solteiro(a),Masculino,Ensino Médio,23
5406,Ross,Srini,3-22-1972,Solteiro(a),Masculino,Ensino Médio,2
5407,Arturo,Tang,10-4-1972,Solteiro(a),Masculino,Ensino Médio,10
5408,Clarence,Zheng,2-2-1972,Solteiro(a),Masculino,Ensino Médio,12
5409,Heather,Ma,4-7-1972,Solteiro(a),Feminino,Pós-graduação,15
5410,Haley,Allen,12-7-1916,Casado(a),Feminino,Ensino Médio,5
5411,Lorrin,Smith-Bates,3-15-1971,Solteiro(a),Masculino,Ensino Fundamental,7
5412,Gregory,Luo,4-16-1971,Solteiro(a),Masculino,Ensino Fundamental,16
5413,Wesley,Cai,10-15-1971,Solteiro(a),Masculino,Ensino Fundamental,23
5414,Rebecca,Adams,9-11-1971,Solteiro(a),Feminino,Ensino Médio,14
5415,Albert,Alonso,2-21-1971,Solteiro(a),Masculino,Ensino Médio,23
5416,Leah,Xu,4-27-1971,Solteiro(a),Feminino,Ensino Médio,21
5417,Molly,Lopez,11-15-1971,Solteiro(a),Feminino,Pós-graduação,18
5418,Gilbert,Sharma,4-17-1971,Solteiro(a),Masculino,Pós-graduação,27
5419,Ronald,Mehta,8-19-1971,Solteiro(a),Masculino,Pós-graduação,5
5420,Jessica,Sanders,11-5-1970,Solteiro(a),Feminino,Pós-graduação,12
5421,Ethan,Butler,2-25-1970,Solteiro(a),Masculino,Pós-graduação,27
5422,Javier,Vazquez,9-23-1970,Casado(a),Masculino,Ensino Superior,6
5423,Linda,Vazquez,10-9-1970,Solteiro(a),Feminino,Ensino Superior,20
5424,Caroline,Alexander,11-3-1975,Solteiro(a),Feminino,Pós-graduação,1
5425,Angela,Sánchez,5-2-1974,Solteiro(a),Feminino,Pós-graduação,19
5426,Carol,Martinez,2-26-1974,Solteiro(a),Feminino,Ensino Superior,28
5427,Noah,Martin,12-24-1975,Casado(a),Masculino,Pós-graduação,29
5428,Jade,Howard,3-6-1929,Casado(a),Feminino,Ensino Médio,10
5429,Jodi,Tang,7-7-1966,Solteiro(a),Feminino,Ensino Superior,26
5430,Seth,Young,8-4-1966,Casado(a),Masculino,Ensino Superior,29
5431,Natalie,Smith,7-4-1954,Casado(a),Feminino,Pós-graduação,19
5432,Jose,Washington,9-20-1954,Casado(a),Masculino,Pós-graduação,26
5433,Elizabeth,Hayes,2-17-1955,Casado(a),Feminino,Ensino Médio,24
5434,Devin,Robinson,4-22-1955,Solteiro(a),Masculino,Ensino Médio,10
5435,Zachary,Jenkins,4-16-1955,Casado(a),Masculino,Ensino Médio,12
5436,Steven,Torres,8-11-1955,Casado(a),Masculino,Pós-graduação,26
5437,Jaime,Rai,10-12-1955,Casado(a),Masculino,Pós-graduação,16
5438,Eduardo,Peterson,8-28-1956,Solteiro(a),Masculino,Ensino Médio,20
5439,Olivia,Rivera,10-10-1956,Casado(a),Feminino,Ensino Médio,2
5440,Gabrielle,Alexander,9-11-1956,Casado(a),Feminino,Ensino Médio,16
5441,Emma,Stewart,8-3-1956,Casado(a),Feminino,Ensino Médio,1
5442,Thomas,Coleman,10-26-1956,Casado(a),Masculino,Ensino Médio,31
5443,Amber,Scott,5-6-1956,Casado(a),Feminino,Pós-graduação,26
5444,Kevin,Wang,12-20-1957,Casado(a),Masculino,Ensino Médio,12
5445,Rosa,Li,4-26-1957,Casado(a),Feminino,Ensino Médio,18
5446,Eugene,Yang,6-3-1957,Casado(a),Masculino,Ensino Médio,28
5447,Lawrence,Hernandez,8-24-1958,Solteiro(a),Masculino,Pós-graduação,6
5448,Julio,Blanco,4-24-1958,Solteiro(a),Masculino,Pós-graduação,11
5449,Joe,Mehta,11-3-1958,Casado(a),Masculino,Pós-graduação,30
5450,Mackenzie,Gray,1-1-1958,Casado(a),Feminino,Pós-graduação,4
5451,Robert,Carter,9-13-1958,Casado(a),Masculino,Pós-graduação,23
5452,Anna,Ramirez,9-22-1958,Solteiro(a),Feminino,Ensino Superior,3
5453,Jenna,Evans,1-17-1958,Solteiro(a),Feminino,Ensino Superior,4
5454,Leslie,Gomez,7-5-1958,Solteiro(a),Feminino,Ensino Superior,19
5455,Diana,Torres,3-17-1958,Solteiro(a),Feminino,Ensino Superior,16
5456,Jack,Griffin,2-14-1959,Solteiro(a),Masculino,Ensino Superior,31
5457,Miguel,Turner,1-23-1959,Casado(a),Masculino,Ensino Superior,28
5458,Pedro,Subram,11-24-1959,Casado(a),Masculino,Ensino Superior,23
5459,Mary,Young,6-22-1972,Solteiro(a),Feminino,Ensino Superior,3
5460,Jenna,Gonzalez,12-15-1972,Solteiro(a),Feminino,Ensino Superior,8
5461,Alexandria,Bradley,4-24-1973,Solteiro(a),Feminino,Ensino Superior,2
5462,Emily,Smith,10-19-1973,Solteiro(a),Feminino,Ensino Superior,10
5463,Justin,Jenkins,3-11-1973,Solteiro(a),Masculino,Ensino Superior,25
5464,Joan,Carter,8-6-1973,Solteiro(a),Feminino,Ensino Superior,19
5465,Hunter,Washington,5-15-1973,Solteiro(a),Masculino,Ensino Superior,16
5466,Madison,Simmons,4-21-1973,Solteiro(a),Feminino,Ensino Superior,5
5467,Nathaniel,Gray,8-7-1972,Solteiro(a),Masculino,Ensino Superior,14
5468,Xavier,Butler,11-20-1971,Casado(a),Masculino,Ensino Superior,1
5469,Jesse,Bell,3-17-1971,Casado(a),Masculino,Ensino Superior,13
5470,Hector,Torres,10-24-1972,Solteiro(a),Masculino,Ensino Superior,12
5471,Cassidy,Washington,5-24-1953,Casado(a),Feminino,Ensino Superior,5
5472,Jack,King,11-5-1968,Casado(a),Masculino,Ensino Superior,26
5473,Pamela,Fernandez,2-18-1966,Casado(a),Feminino,Ensino Superior,7
5474,Nelson,Moreno,1-11-1962,Casado(a),Masculino,Ensino Superior,15
5475,Kelvin,Guo,12-16-1962,Casado(a),Masculino,Ensino Superior,8
5476,Gabriel,Coleman,9-11-1961,Casado(a),Masculino,Mestrado,20
5477,Mindy,Deng,8-8-1961,Solteiro(a),Feminino,Mestrado,21
5478,Timothy,Sneath,6-17-1961,Casado(a),Masculino,Ensino Superior,22
5479,Martin,Raman,5-13-1961,Casado(a),Masculino,Ensino Superior,26
5480,Natalie,Stewart,7-25-1936,Casado(a),Feminino,Ensino Superior,2
5481,Kristin,Luo,4-9-1961,Casado(a),Feminino,Ensino Superior,7
5482,Gary,Blanco,5-9-1958,Solteiro(a),Masculino,Mestrado,21
5483,David,Johnson,7-11-1956,Solteiro(a),Masculino,Pós-graduação,15
5484,Tanya,Gutierrez,10-25-1956,Casado(a),Feminino,Mestrado,12
5485,Rafael,Pal,2-25-1956,Casado(a),Masculino,Mestrado,15
5486,Cesar,Gonzalez,6-15-1956,Casado(a),Masculino,Mestrado,9
5487,Jeremiah,Miller,11-25-1954,Solteiro(a),Masculino,Pós-graduação,16
5488,Lindsay,Jai,4-22-1937,Casado(a),Feminino,Ensino Superior,31
5489,Vincent,Gao,9-11-1938,Casado(a),Masculino,Mestrado,10
5490,Deanna,Diaz,5-20-1939,Solteiro(a),Feminino,Mestrado,1
5491,Cheryl,Alan,1-3-1941,Casado(a),Feminino,Pós-graduação,3
5492,Jerome,Serrano,11-7-1942,Casado(a),Masculino,Pós-graduação,8
5493,Johnathan,Malhotra,10-9-1942,Casado(a),Masculino,Mestrado,26
5494,Sheila,Blanco,4-21-1980,Casado(a),Feminino,Pós-graduação,19
5495,Daniel,Martinez,11-3-1980,Solteiro(a),Masculino,Pós-graduação,10
5496,Caroline,Griffin,9-20-1980,Solteiro(a),Feminino,Pós-graduação,2
5497,Monique,Gill,11-3-1979,Casado(a),Feminino,Pós-graduação,16
5498,Maria,Perry,5-12-1978,Solteiro(a),Feminino,Pós-graduação,23
5499,Edgar,Garcia,2-24-1978,Casado(a),Masculino,Pós-graduação,18
5500,Bridget,Tang,10-3-1978,Solteiro(a),Feminino,Pós-graduação,30
5501,Tracy,Sharma,5-4-1978,Casado(a),Feminino,Pós-graduação,21
5502,Allen,Rodriguez,8-18-1979,Casado(a),Masculino,Mestrado,28
5503,Alberto,Gill,8-27-1979,Casado(a),Masculino,Mestrado,26
5504,Leah,Sun,7-3-1978,Casado(a),Feminino,Mestrado,30
5505,Connor,Yang,5-24-1977,Solteiro(a),Masculino,Ensino Médio,2
5506,Kristine,Vazquez,12-7-1977,Solteiro(a),Feminino,Ensino Médio,30
5507,Nicole,Gonzales,6-1-1943,Casado(a),Feminino,Pós-graduação,21
5508,Nicolas,Deng,6-6-1943,Solteiro(a),Masculino,Pós-graduação,28
5509,Colin,Cai,11-10-1961,Solteiro(a),Masculino,Pós-graduação,15
5510,Colleen,Liang,6-6-1961,Solteiro(a),Feminino,Pós-graduação,20
5511,Alvin,Xu,3-12-1961,Casado(a),Masculino,Ensino Superior,8
5512,Randall,Romero,5-3-1961,Solteiro(a),Masculino,Ensino Superior,31
5513,Gerald,Gomez,9-14-1961,Solteiro(a),Masculino,Ensino Superior,7
5514,Chad,Nath,6-17-1961,Casado(a),Masculino,Ensino Superior,11
5515,Tanya,Suarez,1-14-1960,Casado(a),Feminino,Pós-graduação,9
5516,Cedric,Nath,6-12-1960,Casado(a),Masculino,Pós-graduação,4
5517,Franklin,Xie,11-19-1960,Casado(a),Masculino,Ensino Superior,14
5518,Geoffrey,Kapoor,5-17-1959,Solteiro(a),Masculino,Ensino Médio,28
5519,Leah,Wu,9-19-1959,Casado(a),Feminino,Ensino Médio,1
5520,Shawna,Jai,11-23-1959,Casado(a),Feminino,Pós-graduação,31
5521,Isaiah,Bailey,10-13-1958,Solteiro(a),Masculino,Pós-graduação,22
5522,Deanna,Hernandez,6-14-1958,Casado(a),Feminino,Pós-graduação,16
5523,Kendra,Sanz,4-15-1960,Solteiro(a),Feminino,Mestrado,23
5524,Stephanie,King,7-16-1960,Solteiro(a),Feminino,Mestrado,13
5525,Zoe,Cox,1-17-1960,Casado(a),Feminino,Mestrado,25
5526,Jill,Ashe,5-18-1958,Casado(a),Feminino,Mestrado,26
5527,Seth,Hayes,3-17-1970,Solteiro(a),Masculino,Pós-graduação,12
5528,Linda,Gill,6-23-1970,Casado(a),Feminino,Pós-graduação,27
5529,Kristopher,Sanchez,9-18-1970,Solteiro(a),Masculino,Pós-graduação,21
5530,Diana,Romero,1-16-1970,Solteiro(a),Feminino,Pós-graduação,27
5531,Kristopher,Sai,8-4-1970,Casado(a),Masculino,Mestrado,23
5532,Rachel,Rodriguez,6-18-1969,Solteiro(a),Feminino,Ensino Médio,15
5533,Jacquelyn,Martin,8-15-1969,Solteiro(a),Feminino,Pós-graduação,29
5534,Terrance,Garcia,9-17-1969,Casado(a),Masculino,Mestrado,15
5535,Valerie,Zhang,2-4-1969,Casado(a),Feminino,Mestrado,17
5536,Jake,Xu,11-14-1969,Casado(a),Masculino,Ensino Superior,18
5537,Tommy,Raje,9-4-1969,Casado(a),Masculino,Ensino Superior,1
5538,Luis,Parker,3-22-1952,Solteiro(a),Masculino,Pós-graduação,28
5539,Nathan,Martin,11-14-1952,Solteiro(a),Masculino,Pós-graduação,17
5540,Grant,Xie,4-9-1952,Solteiro(a),Masculino,Pós-graduação,29
5541,Holly,Chandra,5-10-1952,Casado(a),Feminino,Pós-graduação,10
5542,Leonard,Andersen,5-10-1952,Solteiro(a),Masculino,Pós-graduação,20
5543,Crystal,Lin,4-14-1968,Solteiro(a),Feminino,Ensino Médio,3
5544,Brandi,Gutierrez,3-24-1968,Casado(a),Feminino,Pós-graduação,13
5545,Ricky,Moreno,2-24-1968,Solteiro(a),Masculino,Pós-graduação,12
5546,Diana,Jimenez,7-14-1968,Solteiro(a),Feminino,Pós-graduação,19
5547,Armando,Alvarez,7-3-1968,Casado(a),Masculino,Mestrado,12
5548,Kari,Prasad,9-24-1968,Casado(a),Feminino,Ensino Superior,25
5549,Madison,Patterson,5-11-1968,Casado(a),Feminino,Ensino Superior,2
5550,Alisha,Huang,4-11-1968,Casado(a),Feminino,Ensino Superior,1
5551,Jake,She,4-28-1968,Casado(a),Masculino,Ensino Superior,5
5552,Casey,Shan,11-16-1968,Casado(a),Feminino,Ensino Superior,25
5553,Tracy,Jai,7-16-1967,Solteiro(a),Feminino,Ensino Fundamental,16
5554,Mayra,Patel,3-20-1967,Solteiro(a),Feminino,Ensino Fundamental,1
5555,Pedro,Chapman,10-19-1967,Casado(a),Masculino,Pós-graduação,5
5556,Kathleen,Gutierrez,10-25-1967,Solteiro(a),Feminino,Pós-graduação,15
5557,Alejandro,Zhao,10-17-1967,Solteiro(a),Masculino,Pós-graduação,18
5558,Jeffery,Liu,10-18-1967,Casado(a),Masculino,Ensino Médio,13
5559,Kari,Dominguez,6-12-1967,Solteiro(a),Feminino,Mestrado,13
5560,Darryl,Ye,5-12-1967,Solteiro(a),Masculino,Mestrado,6
5561,Sydney,Davis,11-25-1967,Casado(a),Feminino,Mestrado,22
5562,Bridget,Andersen,12-22-1967,Casado(a),Feminino,Mestrado,20
5563,Kathleen,Alvarez,9-7-1967,Casado(a),Feminino,Mestrado,24
5564,Theodore,Rowe,2-9-1966,Casado(a),Masculino,Mestrado,7
5565,Jaime,Diaz,8-1-1966,Casado(a),Feminino,Mestrado,21
5566,Eduardo,Taylor,8-14-1965,Solteiro(a),Masculino,Ensino Fundamental,11
5567,Ebony,Martinez,10-5-1965,Solteiro(a),Feminino,Ensino Médio,10
5568,Robin,Ortega,5-26-1965,Solteiro(a),Feminino,Ensino Médio,3
5569,Alejandro,Guo,4-2-1965,Solteiro(a),Masculino,Ensino Médio,28
5570,Robyn,Alonso,1-10-1965,Solteiro(a),Feminino,Ensino Médio,23
5571,Shannon,He,5-18-1965,Solteiro(a),Feminino,Ensino Médio,14
5572,Erick,Arun,10-10-1964,Solteiro(a),Masculino,Ensino Fundamental,27
5573,Renee,Hernandez,2-23-1964,Solteiro(a),Feminino,Ensino Fundamental,28
5574,Melody,Torres,2-2-1964,Solteiro(a),Feminino,Ensino Fundamental,4
5575,Carlos,Young,7-5-1964,Solteiro(a),Masculino,Ensino Médio,20
5576,Omar,Kumar,4-14-1964,Casado(a),Masculino,Ensino Médio,16
5577,Philip,Sanz,6-12-1964,Solteiro(a),Masculino,Ensino Médio,3
5578,Raquel,Alvarez,4-16-1963,Solteiro(a),Feminino,Ensino Fundamental,24
5579,Josue,Blanco,2-26-1963,Solteiro(a),Masculino,Ensino Fundamental,3
5580,Frederick,Prasad,2-7-1963,Casado(a),Masculino,Ensino Fundamental,16
5581,Stacy,Hernandez,12-25-1966,Casado(a),Feminino,Mestrado,12
5582,Casey,Nara,3-18-1966,Casado(a),Feminino,Mestrado,8
5583,Jay,Nicholls,7-3-1963,Casado(a),Masculino,Pós-graduação,1
5584,Michele,Pal,2-12-1963,Casado(a),Feminino,Pós-graduação,26
5585,Ronnie,Ma,8-11-1962,Solteiro(a),Masculino,Pós-graduação,25
5586,Kathryn,Raje,4-18-1934,Solteiro(a),Feminino,Pós-graduação,19
5587,Felicia,Gutierrez,5-16-1934,Casado(a),Feminino,Mestrado,28
5588,Dale,Yuan,7-22-1965,Casado(a),Masculino,Mestrado,25
5589,Arthur,Rana,8-13-1965,Casado(a),Masculino,Mestrado,12
5590,Emma,Morris,11-22-1965,Casado(a),Feminino,Mestrado,25
5591,Marvin,Gill,9-20-1964,Casado(a),Masculino,Mestrado,29
5592,Michelle,Cooper,4-15-1963,Solteiro(a),Feminino,Pós-graduação,1
5593,Ramon,Gao,6-13-1963,Casado(a),Masculino,Pós-graduação,2
5594,Mario,Pal,5-2-1963,Solteiro(a),Masculino,Pós-graduação,25
5595,Clayton,Li,10-15-1963,Casado(a),Masculino,Mestrado,10
5596,Paige,Morgan,6-2-1976,Solteiro(a),Feminino,Ensino Fundamental,6
5597,Maria,Coleman,11-17-1979,Solteiro(a),Feminino,Ensino Médio,17
5598,Valerie,Zhou,7-17-1963,Casado(a),Feminino,Mestrado,10
5599,Audrey,Gutierrez,8-21-1963,Casado(a),Feminino,Mestrado,14
5600,Carlos,Scott,10-1-1962,Casado(a),Masculino,Pós-graduação,25
5601,Noah,Long,8-15-1962,Casado(a),Masculino,Pós-graduação,2
5602,Cameron,Sharma,12-11-1962,Casado(a),Masculino,Pós-graduação,10
5603,Monique,Suarez,3-4-1962,Casado(a),Feminino,Mestrado,14
5604,Michele,Gill,10-2-1962,Casado(a),Feminino,Mestrado,10
5605,Francisco,Perez,6-28-1978,Casado(a),Masculino,Pós-graduação,23
5606,Jacquelyn,Ramos,9-17-1977,Solteiro(a),Feminino,Ensino Médio,9
5607,Mayra,Garcia,7-13-1977,Solteiro(a),Feminino,Pós-graduação,18
5608,Jill,Blanco,12-25-1975,Solteiro(a),Feminino,Ensino Fundamental,29
5609,Christine,Chander,2-17-1975,Solteiro(a),Feminino,Ensino Fundamental,3
5610,Larry,Hernandez,8-18-1975,Solteiro(a),Masculino,Ensino Fundamental,21
5611,Walter,Navarro,9-9-1976,Solteiro(a),Masculino,Pós-graduação,5
5612,Isaiah,Ward,10-24-1975,Solteiro(a),Masculino,Ensino Fundamental,7
5613,Kelli,Shan,3-1-1974,Solteiro(a),Feminino,Ensino Fundamental,19
5614,Martha,Zeng,8-26-1974,Solteiro(a),Feminino,Ensino Fundamental,28
5615,Ebony,Diaz,8-20-1974,Solteiro(a),Feminino,Ensino Fundamental,13
5616,Alejandro,Chavez,1-25-1975,Solteiro(a),Masculino,Pós-graduação,6
5617,Logan,Lee,6-25-1975,Solteiro(a),Masculino,Pós-graduação,2
5618,Jaime,Yuan,6-25-1975,Solteiro(a),Masculino,Pós-graduação,3
5619,Wesley,He,12-28-1975,Casado(a),Masculino,Mestrado,11
5620,Alvin,Shen,7-3-1973,Solteiro(a),Masculino,Ensino Fundamental,26
5621,Warren,Tang,3-16-1973,Solteiro(a),Masculino,Ensino Fundamental,2
5622,Lindsey,Shan,8-7-1973,Casado(a),Feminino,Ensino Fundamental,17
5623,Ernest,Chen,5-6-1973,Solteiro(a),Masculino,Ensino Fundamental,27
5624,Shannon,Gomez,5-22-1974,Solteiro(a),Masculino,Pós-graduação,24
5625,Ronald,Lopez,3-19-1980,Solteiro(a),Masculino,Ensino Fundamental,10
5626,Roger,Rai,12-26-1980,Solteiro(a),Masculino,Ensino Fundamental,10
5627,Albert,Cabello,2-13-1980,Solteiro(a),Feminino,Ensino Fundamental,12
5628,Dalton,Barnes,11-13-1961,Casado(a),Masculino,Ensino Médio,15
5629,Wyatt,Gonzalez,9-22-1961,Casado(a),Masculino,Pós-graduação,28
5630,Noah,Diaz,5-9-1961,Casado(a),Masculino,Pós-graduação,17
5631,Melanie,Blue,8-27-1960,Solteiro(a),Feminino,Ensino Médio,20
5632,Aaron,Baker,3-18-1960,Casado(a),Masculino,Ensino Médio,9
5633,Bailey,Cooper,4-19-1960,Solteiro(a),Feminino,Mestrado,18
5634,Emily,Martinez,8-27-1960,Casado(a),Feminino,Pós-graduação,14
5635,Blake,Barnes,11-3-1960,Casado(a),Masculino,Pós-graduação,21
5636,Jack,Baker,9-20-1960,Casado(a),Masculino,Pós-graduação,17
5637,Stephanie,Sanchez,1-6-1967,Solteiro(a),Feminino,Pós-graduação,8
5638,Richard,Blue,3-8-1967,Solteiro(a),Masculino,Ensino Superior,19
5639,Henry,Mehta,7-14-1967,Solteiro(a),Masculino,Ensino Superior,25
5640,Melissa,Price,7-14-1967,Solteiro(a),Feminino,Ensino Superior,10
5641,Sydney,Patterson,7-21-1960,Casado(a),Feminino,Pós-graduação,3
5642,Robert,Miller,9-16-1971,Casado(a),Masculino,Ensino Superior,8
5643,Alejandro,She,5-6-1969,Casado(a),Masculino,Ensino Superior,29
5644,Natasha,Alvarez,1-15-1967,Solteiro(a),Feminino,Ensino Superior,10
5645,Tommy,Anand,3-4-1962,Casado(a),Masculino,Ensino Superior,17
5646,Fernando,Harris,1-11-1962,Casado(a),Masculino,Ensino Superior,26
5647,Danny,Blanco,8-15-1962,Solteiro(a),Masculino,Mestrado,10
5648,Gabrielle,Sanders,4-11-1961,Casado(a),Feminino,Mestrado,17
5649,Seth,Rivera,8-28-1961,Casado(a),Masculino,Mestrado,6
5650,Sydney,Hall,1-2-1962,Casado(a),Feminino,Ensino Superior,3
5651,Tamara,Wang,6-24-1961,Casado(a),Feminino,Ensino Superior,24
5652,Drew,Deng,9-22-1961,Casado(a),Masculino,Ensino Superior,4
5653,Lori,Rubio,9-3-1935,Casado(a),Feminino,Ensino Superior,17
5654,Mayra,Schmidt,12-11-1936,Casado(a),Feminino,Ensino Superior,19
5655,Julio,Carlson,1-21-1962,Casado(a),Masculino,Ensino Superior,10
5656,Bianca,Harrison,8-19-1958,Casado(a),Feminino,Mestrado,11
5657,Joel,Madan,10-20-1958,Casado(a),Masculino,Mestrado,29
5658,Mandy,Liu,8-11-1958,Solteiro(a),Feminino,Mestrado,3
5659,Blake,Taylor,6-28-1958,Casado(a),Masculino,Mestrado,20
5660,Derrick,Jiménez,2-3-1955,Casado(a),Masculino,Pós-graduação,22
5661,Sharon,Lal,11-11-1955,Casado(a),Feminino,Pós-graduação,5
5662,Ronnie,Xu,6-28-1955,Casado(a),Masculino,Mestrado,10
5663,Omar,Rai,9-25-1955,Casado(a),Masculino,Mestrado,23
5664,Hailey,Simmons,9-21-1955,Casado(a),Feminino,Mestrado,4
5665,Allen,Subram,2-7-1954,Casado(a),Masculino,Pós-graduação,16
5666,Renee,Gutierrez,11-8-1954,Solteiro(a),Feminino,Pós-graduação,3
5667,Darrell,Kumar,5-3-1938,Solteiro(a),Masculino,Mestrado,13
5668,Janet,Sanz,6-20-1940,Solteiro(a),Feminino,Mestrado,14
5669,Theresa,Moreno,4-10-1941,Casado(a),Feminino,Mestrado,26
5670,Victoria,Snowden,8-6-1942,Solteiro(a),Feminino,Pós-graduação,3
5671,Keith,Tang,4-15-1942,Casado(a),Masculino,Pós-graduação,20
5672,Ruth,Lopez,3-4-1942,Casado(a),Feminino,Pós-graduação,14
